Instrument,Date,Price_Close,Volume,HistVol_30D
AAPL.O,2025-06-04,202.82,43603985,
AAPL.O,2025-06-05,200.63,55221235,
AAPL.O,2025-06-06,203.92,46607693,
AAPL.O,2025-06-09,201.45,72862557,
AAPL.O,2025-06-10,202.67,54672608,
AAPL.O,2025-06-11,198.78,60989857,
AAPL.O,2025-06-12,199.2,43904635,
AAPL.O,2025-06-13,196.45,51447349,
AAPL.O,2025-06-16,198.42,43020691,
AAPL.O,2025-06-17,195.64,38856152,
AAPL.O,2025-06-18,196.58,45394689,
AAPL.O,2025-06-20,201.0,96813542,
AAPL.O,2025-06-23,201.5,55814272,
AAPL.O,2025-06-24,200.3,54064033,
AAPL.O,2025-06-25,201.56,39525730,
AAPL.O,2025-06-26,201.0,50799121,
AAPL.O,2025-06-27,201.08,73188571,
AAPL.O,2025-06-30,205.17,91912816,
AAPL.O,2025-07-01,207.82,78788867,
AAPL.O,2025-07-02,212.44,67941811,
AAPL.O,2025-07-03,213.55,34955836,
AAPL.O,2025-07-07,209.95,50228984,
AAPL.O,2025-07-08,210.01,42848928,
AAPL.O,2025-07-09,211.14,48749367,
AAPL.O,2025-07-10,212.41,44443635,
AAPL.O,2025-07-11,211.16,39765812,
AAPL.O,2025-07-14,208.62,38840111,
AAPL.O,2025-07-15,209.11,42296339,
AAPL.O,2025-07-16,210.16,47490532,
AAPL.O,2025-07-17,210.02,48068141,
AAPL.O,2025-07-18,211.18,48974591,
AAPL.O,2025-07-21,212.48,51377434,
AAPL.O,2025-07-22,214.4,46404072,
AAPL.O,2025-07-23,214.15,46989301,
AAPL.O,2025-07-24,213.76,46022620,
AAPL.O,2025-07-25,213.88,40268781,
AAPL.O,2025-07-28,214.05,37858017,
AAPL.O,2025-07-29,211.27,51411723,
AAPL.O,2025-07-30,209.05,45512514,
AAPL.O,2025-07-31,207.57,80698431,
AAPL.O,2025-08-01,202.38,104434473,
AAPL.O,2025-08-04,203.35,75109298,
AAPL.O,2025-08-05,202.92,44155079,
AAPL.O,2025-08-06,213.25,108483103,
AAPL.O,2025-08-07,220.03,90224834,
AAPL.O,2025-08-08,229.35,113853967,
AAPL.O,2025-08-11,227.18,61806132,
AAPL.O,2025-08-12,229.65,55672301,
AAPL.O,2025-08-13,233.33,69878546,
AAPL.O,2025-08-14,232.78,51916275,
AAPL.O,2025-08-15,231.59,56038657,
AAPL.O,2025-08-18,230.89,37476188,
AAPL.O,2025-08-19,230.56,39402564,
AAPL.O,2025-08-20,226.01,42263865,
AAPL.O,2025-08-21,224.9,30621249,
AAPL.O,2025-08-22,227.76,42477811,
AAPL.O,2025-08-25,227.16,30983133,
AAPL.O,2025-08-26,229.31,54575107,
AAPL.O,2025-08-27,230.49,31259513,
AAPL.O,2025-08-28,232.56,38074700,
AAPL.O,2025-08-29,232.14,39418437,
AAPL.O,2025-09-02,229.72,44075638,
AAPL.O,2025-09-03,238.47,66427835,
AAPL.O,2025-09-04,239.78,47549429,
AAPL.O,2025-09-05,239.69,54870397,
AAPL.O,2025-09-08,237.88,48999495,
AAPL.O,2025-09-09,234.35,66313918,
AAPL.O,2025-09-10,226.79,83440810,
AAPL.O,2025-09-11,230.03,50208578,
AAPL.O,2025-09-12,234.07,55824216,
AAPL.O,2025-09-15,236.7,42699524,
AAPL.O,2025-09-16,238.15,63421099,
AAPL.O,2025-09-17,238.99,46508017,
AAPL.O,2025-09-18,237.88,44249576,
AAPL.O,2025-09-19,245.5,163741314,
AAPL.O,2025-09-22,256.08,105517416,
AAPL.O,2025-09-23,254.43,60275187,
AAPL.O,2025-09-24,252.31,42303710,
AAPL.O,2025-09-25,256.87,55202075,
AAPL.O,2025-09-26,255.46,46076258,
AAPL.O,2025-09-29,254.43,40127687,
AAPL.O,2025-09-30,254.63,37704259,
AAPL.O,2025-10-01,255.45,48713940,
AAPL.O,2025-10-02,257.13,42630239,
AAPL.O,2025-10-03,258.02,49155614,
AAPL.O,2025-10-06,256.69,44664118,
AAPL.O,2025-10-07,256.48,31955776,
AAPL.O,2025-10-08,258.06,36496895,
AAPL.O,2025-10-09,254.04,38322012,
AAPL.O,2025-10-10,245.27,61999098,
AAPL.O,2025-10-13,247.66,38142942,
AAPL.O,2025-10-14,247.77,35477986,
AAPL.O,2025-10-15,249.34,33893611,
AAPL.O,2025-10-16,247.45,39776974,
AAPL.O,2025-10-17,252.29,49146961,
AAPL.O,2025-10-20,262.24,90483029,
AAPL.O,2025-10-21,262.77,46695948,
AAPL.O,2025-10-22,258.45,45015254,
AAPL.O,2025-10-23,259.58,32754941,
AAPL.O,2025-10-24,262.82,38253717,
AAPL.O,2025-10-27,268.81,44888152,
AAPL.O,2025-10-28,269.0,41534759,
AAPL.O,2025-10-29,269.7,51086742,
AAPL.O,2025-10-30,271.4,69886534,
AAPL.O,2025-10-31,270.37,86167123,
AAPL.O,2025-11-03,269.05,50194583,
AAPL.O,2025-11-04,270.04,49274846,
AAPL.O,2025-11-05,270.14,43683072,
AAPL.O,2025-11-06,269.77,51204045,
AAPL.O,2025-11-07,268.47,48227365,
AAPL.O,2025-11-10,269.43,41312412,
AAPL.O,2025-11-11,275.25,46208318,
AAPL.O,2025-11-12,273.47,48397982,
AAPL.O,2025-11-13,272.95,49602794,
AAPL.O,2025-11-14,272.41,47431331,
AAPL.O,2025-11-17,267.46,45018260,
AAPL.O,2025-11-18,267.44,45677278,
AAPL.O,2025-11-19,268.56,40424492,
AAPL.O,2025-11-20,266.25,45823568,
AAPL.O,2025-11-21,271.49,59030832,
AAPL.O,2025-11-24,275.92,65585796,
AAPL.O,2025-11-25,276.97,46914220,
AAPL.O,2025-11-26,277.55,33431423,
AAPL.O,2025-11-28,278.85,20135620,
AAPL.O,2025-12-01,283.1,46587722,
AAPL.O,2025-12-02,286.19,53669532,
AAPL.O,2025-12-03,284.15,43538687,
AAPL.O,2025-12-04,280.7,43989056,
AAPL.O,2025-12-05,278.78,47265845,
AAPL.O,2025-12-08,277.89,38211832,
AAPL.O,2025-12-09,277.18,32193256,
AAPL.O,2025-12-10,278.78,33038318,
AAPL.O,2025-12-11,278.03,33247986,
AAPL.O,2025-12-12,278.28,39532887,
AAPL.O,2025-12-15,274.11,50409078,
AAPL.O,2025-12-15,274.11,0,
MSFT.O,2023-01-03,239.58,25740036,21.1534043718527
MSFT.O,2023-01-04,229.1,50623394,
MSFT.O,2023-01-05,222.31,39585623,
MSFT.O,2023-01-06,224.93,43613574,
MSFT.O,2023-01-09,227.12,27369784,
MSFT.O,2023-01-10,228.85,27033881,
MSFT.O,2023-01-11,235.77,28669331,
MSFT.O,2023-01-12,238.51,27269486,
MSFT.O,2023-01-13,239.23,21333265,
MSFT.O,2023-01-17,240.35,29831257,
MSFT.O,2023-01-18,235.81,30028692,
MSFT.O,2023-01-19,231.93,28623033,
MSFT.O,2023-01-20,240.22,35389809,
MSFT.O,2023-01-23,242.58,31933951,
MSFT.O,2023-01-24,242.04,40234444,
MSFT.O,2023-01-25,240.61,66526641,
MSFT.O,2023-01-26,248.0,33454491,
MSFT.O,2023-01-27,248.16,26498939,
MSFT.O,2023-01-30,242.71,25867365,
MSFT.O,2023-01-31,247.81,26541072,
MSFT.O,2023-02-01,252.75,31259912,
MSFT.O,2023-02-02,264.6,39940437,
MSFT.O,2023-02-03,258.35,29077256,
MSFT.O,2023-02-06,256.77,22517997,
MSFT.O,2023-02-07,267.56,50841365,
MSFT.O,2023-02-08,266.73,54686049,
MSFT.O,2023-02-09,263.62,42375102,
MSFT.O,2023-02-10,263.1,25818489,
MSFT.O,2023-02-13,271.32,44630921,
MSFT.O,2023-02-14,272.17,37047924,
MSFT.O,2023-02-15,269.32,28962163,
MSFT.O,2023-02-16,262.15,29603616,
MSFT.O,2023-02-17,258.06,30000055,
MSFT.O,2023-02-21,252.67,28397444,
MSFT.O,2023-02-22,251.51,22491056,
MSFT.O,2023-02-23,254.77,29219095,
MSFT.O,2023-02-24,249.22,24990905,
MSFT.O,2023-02-27,250.16,21190042,
MSFT.O,2023-02-28,249.42,22490950,
MSFT.O,2023-03-01,246.27,27565259,
MSFT.O,2023-03-02,251.11,24833646,
MSFT.O,2023-03-03,255.29,30760136,
MSFT.O,2023-03-06,256.87,24109849,
MSFT.O,2023-03-07,254.15,21473179,
MSFT.O,2023-03-08,253.7,17340217,
MSFT.O,2023-03-09,252.32,26653387,
MSFT.O,2023-03-10,248.59,28333930,
MSFT.O,2023-03-13,253.92,33339721,
MSFT.O,2023-03-14,260.79,33620293,
MSFT.O,2023-03-15,265.44,46028047,
MSFT.O,2023-03-16,276.2,54832140,
MSFT.O,2023-03-17,279.43,69527371,
MSFT.O,2023-03-20,272.23,43466649,
MSFT.O,2023-03-21,273.78,34558704,
MSFT.O,2023-03-22,272.29,34873330,
MSFT.O,2023-03-23,277.66,36610879,
MSFT.O,2023-03-24,280.57,28199962,
MSFT.O,2023-03-27,276.38,26840212,
MSFT.O,2023-03-28,275.23,21878647,
MSFT.O,2023-03-29,280.51,25087032,
MSFT.O,2023-03-30,284.05,25053410,
MSFT.O,2023-03-31,288.3,32765976,
MSFT.O,2023-04-03,287.23,24883342,
MSFT.O,2023-04-04,287.18,25824299,
MSFT.O,2023-04-05,284.34,22064770,
MSFT.O,2023-04-06,291.6,29770334,
MSFT.O,2023-04-10,289.39,23102994,
MSFT.O,2023-04-11,282.83,27276589,
MSFT.O,2023-04-12,283.49,27403432,
MSFT.O,2023-04-13,289.84,24222678,
MSFT.O,2023-04-14,286.14,20987917,
MSFT.O,2023-04-17,288.8,23836223,
MSFT.O,2023-04-18,288.37,20161845,
MSFT.O,2023-04-19,288.45,17150271,
MSFT.O,2023-04-20,286.11,23244363,
MSFT.O,2023-04-21,285.76,21676387,
MSFT.O,2023-04-24,281.77,26611014,
MSFT.O,2023-04-25,275.42,45772236,
MSFT.O,2023-04-26,295.37,64599182,
MSFT.O,2023-04-27,304.83,46462638,
MSFT.O,2023-04-28,307.26,36469613,
MSFT.O,2023-05-01,305.56,21294115,
MSFT.O,2023-05-02,305.41,26404431,
MSFT.O,2023-05-03,304.4,22360754,
MSFT.O,2023-05-04,305.41,22519907,
MSFT.O,2023-05-05,310.65,28197052,
MSFT.O,2023-05-08,308.65,21318613,
MSFT.O,2023-05-09,307.0,21340829,
MSFT.O,2023-05-10,312.31,30078044,
MSFT.O,2023-05-11,310.11,31680179,
MSFT.O,2023-05-12,308.97,19774696,
MSFT.O,2023-05-15,309.46,16336547,
MSFT.O,2023-05-16,311.74,26730347,
MSFT.O,2023-05-17,314.0,24315012,
MSFT.O,2023-05-18,318.52,27275991,
MSFT.O,2023-05-19,318.34,27546701,
MSFT.O,2023-05-22,321.18,24115664,
MSFT.O,2023-05-23,315.26,30797173,
MSFT.O,2023-05-24,313.85,23384887,
MSFT.O,2023-05-25,325.92,43301743,
MSFT.O,2023-05-26,332.89,36630633,
MSFT.O,2023-05-30,331.21,29503070,
MSFT.O,2023-05-31,328.39,45950553,
MSFT.O,2023-06-01,332.58,26773851,
MSFT.O,2023-06-02,335.4,25873769,
MSFT.O,2023-06-05,335.94,21307053,
MSFT.O,2023-06-06,333.68,20396223,
MSFT.O,2023-06-07,323.38,40717129,
MSFT.O,2023-06-08,325.26,23277708,
MSFT.O,2023-06-09,326.79,22528950,
MSFT.O,2023-06-12,331.85,24306753,
MSFT.O,2023-06-13,334.29,22951279,
MSFT.O,2023-06-14,337.34,26003791,
MSFT.O,2023-06-15,348.1,38899075,
MSFT.O,2023-06-16,342.33,46551985,
MSFT.O,2023-06-20,338.05,26375407,
MSFT.O,2023-06-21,333.56,25117799,
MSFT.O,2023-06-22,339.71,23556764,
MSFT.O,2023-06-23,335.02,23146901,
MSFT.O,2023-06-26,328.6,21520582,
MSFT.O,2023-06-27,334.57,24354110,
MSFT.O,2023-06-28,335.85,20259523,
MSFT.O,2023-06-29,335.05,16997042,
MSFT.O,2023-06-30,340.54,26832756,
MSFT.O,2023-07-03,337.99,12508692,
MSFT.O,2023-07-05,338.15,18172378,
MSFT.O,2023-07-06,341.27,28195534,
MSFT.O,2023-07-07,337.22,21214824,
MSFT.O,2023-07-10,331.83,32791449,
MSFT.O,2023-07-11,332.47,26698218,
MSFT.O,2023-07-12,337.2,29995262,
MSFT.O,2023-07-13,342.66,20567159,
MSFT.O,2023-07-14,345.24,28352729,
MSFT.O,2023-07-17,345.73,20363927,
MSFT.O,2023-07-18,359.49,64872705,
MSFT.O,2023-07-19,355.08,39732901,
MSFT.O,2023-07-20,346.87,33778395,
MSFT.O,2023-07-21,343.77,69405382,
MSFT.O,2023-07-24,345.11,26719207,
MSFT.O,2023-07-25,350.98,41637739,
MSFT.O,2023-07-26,337.77,58383702,
MSFT.O,2023-07-27,330.72,39635262,
MSFT.O,2023-07-28,338.37,28484868,
MSFT.O,2023-07-31,335.92,25446022,
MSFT.O,2023-08-01,336.34,18381253,
MSFT.O,2023-08-02,327.5,27761257,
MSFT.O,2023-08-03,326.66,18360352,
MSFT.O,2023-08-04,327.78,23741484,
MSFT.O,2023-08-07,330.11,17741526,
MSFT.O,2023-08-08,326.05,22327574,
MSFT.O,2023-08-09,322.23,22373268,
MSFT.O,2023-08-10,322.93,20113725,
MSFT.O,2023-08-11,321.01,24355491,
MSFT.O,2023-08-14,324.04,18836139,
MSFT.O,2023-08-15,321.86,16966285,
MSFT.O,2023-08-16,320.4,20698864,
MSFT.O,2023-08-17,316.88,21257161,
MSFT.O,2023-08-18,316.48,24755012,
MSFT.O,2023-08-21,321.88,24039956,
MSFT.O,2023-08-22,322.46,16102024,
MSFT.O,2023-08-23,327.0,21166382,
MSFT.O,2023-08-24,319.97,23281434,
MSFT.O,2023-08-25,322.98,21684104,
MSFT.O,2023-08-28,323.7,14808482,
MSFT.O,2023-08-29,328.41,19284590,
MSFT.O,2023-08-30,328.79,15222110,
MSFT.O,2023-08-31,327.76,26410954,
MSFT.O,2023-09-01,328.66,14942024,
MSFT.O,2023-09-05,333.55,18553859,
MSFT.O,2023-09-06,332.88,17535773,
MSFT.O,2023-09-07,329.91,18380995,
MSFT.O,2023-09-08,334.27,19548165,
MSFT.O,2023-09-11,337.94,16583324,
MSFT.O,2023-09-12,331.77,17565482,
MSFT.O,2023-09-13,336.06,16544412,
MSFT.O,2023-09-14,338.7,20267048,
MSFT.O,2023-09-15,330.22,37679792,
MSFT.O,2023-09-18,329.06,16834208,
MSFT.O,2023-09-19,328.65,16514487,
MSFT.O,2023-09-20,320.77,21436525,
MSFT.O,2023-09-21,319.53,35560362,
MSFT.O,2023-09-22,317.01,21447887,
MSFT.O,2023-09-25,317.54,17835964,
MSFT.O,2023-09-26,312.14,26297573,
MSFT.O,2023-09-27,312.79,19410082,
MSFT.O,2023-09-28,313.64,19683564,
MSFT.O,2023-09-29,315.75,24147298,
MSFT.O,2023-10-02,321.8,20570006,
MSFT.O,2023-10-03,313.39,21033492,
MSFT.O,2023-10-04,318.955,20720144,
MSFT.O,2023-10-05,319.36,16965629,
MSFT.O,2023-10-06,327.26,25673630,
MSFT.O,2023-10-09,329.82,19891180,
MSFT.O,2023-10-10,328.39,20557094,
MSFT.O,2023-10-11,332.42,20063246,
MSFT.O,2023-10-12,331.16,19313098,
MSFT.O,2023-10-13,327.73,21085695,
MSFT.O,2023-10-16,332.64,22158048,
MSFT.O,2023-10-17,332.06,18338523,
MSFT.O,2023-10-18,330.11,23153602,
MSFT.O,2023-10-19,331.32,25052071,
MSFT.O,2023-10-20,326.67,25027715,
MSFT.O,2023-10-23,329.32,24374748,
MSFT.O,2023-10-24,330.53,31153571,
MSFT.O,2023-10-25,340.67,55053828,
MSFT.O,2023-10-26,327.89,37828543,
MSFT.O,2023-10-27,329.81,29856522,
MSFT.O,2023-10-30,337.31,22828082,
MSFT.O,2023-10-31,338.11,20265282,
MSFT.O,2023-11-01,346.07,28158819,
MSFT.O,2023-11-02,348.32,24348072,
MSFT.O,2023-11-03,352.8,23637673,
MSFT.O,2023-11-06,356.53,23828301,
MSFT.O,2023-11-07,360.53,25833931,
MSFT.O,2023-11-08,363.2,26767828,
MSFT.O,2023-11-09,360.69,24847331,
MSFT.O,2023-11-10,369.67,28065164,
MSFT.O,2023-11-13,366.68,19986506,
MSFT.O,2023-11-14,370.27,27683862,
MSFT.O,2023-11-15,369.67,26860095,
MSFT.O,2023-11-16,376.17,27182315,
MSFT.O,2023-11-17,369.85,40325371,
MSFT.O,2023-11-20,377.44,52528964,
MSFT.O,2023-11-21,373.07,28423145,
MSFT.O,2023-11-22,377.85,23361184,
MSFT.O,2023-11-24,377.43,10176649,
MSFT.O,2023-11-27,378.61,22179228,
MSFT.O,2023-11-28,382.7,20453112,
MSFT.O,2023-11-29,378.85,28963399,
MSFT.O,2023-11-30,378.91,30554415,
MSFT.O,2023-12-01,374.51,33040472,
MSFT.O,2023-12-04,369.14,32063305,
MSFT.O,2023-12-05,372.52,23065035,
MSFT.O,2023-12-06,368.8,21182072,
MSFT.O,2023-12-07,370.95,23118864,
MSFT.O,2023-12-08,374.23,20154366,
MSFT.O,2023-12-11,371.3,27708757,
MSFT.O,2023-12-12,374.38,24838253,
MSFT.O,2023-12-13,374.37,30955531,
MSFT.O,2023-12-14,365.93,43277461,
MSFT.O,2023-12-15,370.73,78502324,
MSFT.O,2023-12-18,372.65,21802878,
MSFT.O,2023-12-19,373.26,20603658,
MSFT.O,2023-12-20,370.62,26316650,
MSFT.O,2023-12-21,373.54,17708006,
MSFT.O,2023-12-22,374.58,17107484,
MSFT.O,2023-12-26,374.66,12673050,
MSFT.O,2023-12-27,374.07,14905412,
MSFT.O,2023-12-28,375.28,14327013,
MSFT.O,2023-12-29,376.04,18730838,
MSFT.O,2024-01-02,370.87,25258633,
MSFT.O,2024-01-03,370.6,23083465,
MSFT.O,2024-01-04,367.94,20901502,
MSFT.O,2024-01-05,367.75,21004575,
MSFT.O,2024-01-08,374.69,23133967,
MSFT.O,2024-01-09,375.79,20829953,
MSFT.O,2024-01-10,382.77,25514245,
MSFT.O,2024-01-11,384.63,27850846,
MSFT.O,2024-01-12,388.47,21661153,
MSFT.O,2024-01-16,390.27,27202268,
MSFT.O,2024-01-17,389.47,22234108,
MSFT.O,2024-01-18,393.87,23392068,
MSFT.O,2024-01-19,398.67,29331136,
MSFT.O,2024-01-22,396.51,27016902,
MSFT.O,2024-01-23,398.9,20525882,
MSFT.O,2024-01-24,402.56,24866953,
MSFT.O,2024-01-25,404.87,21021155,
MSFT.O,2024-01-26,403.93,17803271,
MSFT.O,2024-01-29,409.72,24510236,
MSFT.O,2024-01-30,408.59,33477610,
MSFT.O,2024-01-31,397.58,47871097,
MSFT.O,2024-02-01,403.78,30657726,
MSFT.O,2024-02-02,411.22,28256670,
MSFT.O,2024-02-05,405.65,25352286,
MSFT.O,2024-02-06,405.49,18382624,
MSFT.O,2024-02-07,414.05,22340526,
MSFT.O,2024-02-08,414.11,21225257,
MSFT.O,2024-02-09,420.55,22032844,
MSFT.O,2024-02-12,415.26,21202921,
MSFT.O,2024-02-13,406.32,27824936,
MSFT.O,2024-02-14,409.49,20401190,
MSFT.O,2024-02-15,406.56,21825525,
MSFT.O,2024-02-16,404.06,22296495,
MSFT.O,2024-02-20,402.79,24307915,
MSFT.O,2024-02-21,402.18,18631072,
MSFT.O,2024-02-22,411.65,27009869,
MSFT.O,2024-02-23,410.34,16295879,
MSFT.O,2024-02-26,407.54,16193505,
MSFT.O,2024-02-27,407.48,14835827,
MSFT.O,2024-02-28,407.72,13183125,
MSFT.O,2024-02-29,413.64,31947263,
MSFT.O,2024-03-01,415.5,17823445,
MSFT.O,2024-03-04,414.92,17595956,
MSFT.O,2024-03-05,402.65,26919177,
MSFT.O,2024-03-06,402.09,22344149,
MSFT.O,2024-03-07,409.14,18718479,
MSFT.O,2024-03-08,406.22,18002186,
MSFT.O,2024-03-11,404.52,16120752,
MSFT.O,2024-03-12,415.28,22457003,
MSFT.O,2024-03-13,415.1,17115931,
MSFT.O,2024-03-14,425.22,34157299,
MSFT.O,2024-03-15,416.42,45079903,
MSFT.O,2024-03-18,417.32,20105977,
MSFT.O,2024-03-19,421.41,19837915,
MSFT.O,2024-03-20,425.23,17860085,
MSFT.O,2024-03-21,429.37,21296222,
MSFT.O,2024-03-22,428.74,17648473,
MSFT.O,2024-03-25,422.86,18060450,
MSFT.O,2024-03-26,421.65,16725647,
MSFT.O,2024-03-27,421.43,16704978,
MSFT.O,2024-03-28,420.72,21871161,
MSFT.O,2024-04-01,424.57,16315961,
MSFT.O,2024-04-02,421.44,17911992,
MSFT.O,2024-04-03,420.45,16502264,
MSFT.O,2024-04-04,417.88,19370875,
MSFT.O,2024-04-05,425.52,16554761,
MSFT.O,2024-04-08,424.59,14272387,
MSFT.O,2024-04-09,426.28,12512289,
MSFT.O,2024-04-10,423.26,16216581,
MSFT.O,2024-04-11,427.93,17966423,
MSFT.O,2024-04-12,421.9,19253750,
MSFT.O,2024-04-15,413.64,20273538,
MSFT.O,2024-04-16,414.58,16765616,
MSFT.O,2024-04-17,411.84,15855485,
MSFT.O,2024-04-18,404.27,21029917,
MSFT.O,2024-04-19,399.12,30565789,
MSFT.O,2024-04-22,400.96,20286875,
MSFT.O,2024-04-23,407.57,15734501,
MSFT.O,2024-04-24,409.06,15065330,
MSFT.O,2024-04-25,399.04,40586450,
MSFT.O,2024-04-26,406.32,29694654,
MSFT.O,2024-04-29,402.25,19582091,
MSFT.O,2024-04-30,389.33,28781374,
MSFT.O,2024-05-01,394.94,23562481,
MSFT.O,2024-05-02,397.84,17709364,
MSFT.O,2024-05-03,406.66,17446724,
MSFT.O,2024-05-06,413.54,16996639,
MSFT.O,2024-05-07,409.34,20018228,
MSFT.O,2024-05-08,410.54,11792308,
MSFT.O,2024-05-09,412.32,14689727,
MSFT.O,2024-05-10,414.74,13402281,
MSFT.O,2024-05-13,413.72,15440226,
MSFT.O,2024-05-14,416.56,15109306,
MSFT.O,2024-05-15,423.08,22239533,
MSFT.O,2024-05-16,420.99,17530050,
MSFT.O,2024-05-17,420.21,15352239,
MSFT.O,2024-05-20,425.34,16272137,
MSFT.O,2024-05-21,429.04,21453255,
MSFT.O,2024-05-22,430.52,18073698,
MSFT.O,2024-05-23,427.0,17211689,
MSFT.O,2024-05-24,430.16,11855285,
MSFT.O,2024-05-28,430.32,15718024,
MSFT.O,2024-05-29,429.17,15517130,
MSFT.O,2024-05-30,414.67,28424847,
MSFT.O,2024-05-31,415.13,47995250,
MSFT.O,2024-06-03,413.52,17484675,
MSFT.O,2024-06-04,416.07,14348917,
MSFT.O,2024-06-05,424.01,16988038,
MSFT.O,2024-06-06,424.52,14861251,
MSFT.O,2024-06-07,423.85,13621650,
MSFT.O,2024-06-10,427.87,14003034,
MSFT.O,2024-06-11,432.68,14551101,
MSFT.O,2024-06-12,441.06,22366233,
MSFT.O,2024-06-13,441.58,15960565,
MSFT.O,2024-06-14,442.57,13581985,
MSFT.O,2024-06-17,448.37,20790030,
MSFT.O,2024-06-18,446.34,17112504,
MSFT.O,2024-06-20,445.7,19877378,
MSFT.O,2024-06-21,449.78,34486172,
MSFT.O,2024-06-24,447.67,15913719,
MSFT.O,2024-06-25,450.95,16747529,
MSFT.O,2024-06-26,452.16,16507030,
MSFT.O,2024-06-27,452.85,14806324,
MSFT.O,2024-06-28,446.95,28362271,
MSFT.O,2024-07-01,456.73,17662818,
MSFT.O,2024-07-02,459.28,13979779,
MSFT.O,2024-07-03,460.77,9932830,
MSFT.O,2024-07-05,467.56,16000290,
MSFT.O,2024-07-08,466.24,12962321,
MSFT.O,2024-07-09,459.54,17228507,
MSFT.O,2024-07-10,466.25,18196100,
MSFT.O,2024-07-11,454.7,23111175,
MSFT.O,2024-07-12,453.55,16324274,
MSFT.O,2024-07-15,453.96,14429447,
MSFT.O,2024-07-16,449.52,17175679,
MSFT.O,2024-07-17,443.52,21754021,
MSFT.O,2024-07-18,440.37,20794822,
MSFT.O,2024-07-19,437.11,20940417,
MSFT.O,2024-07-22,442.94,15808755,
MSFT.O,2024-07-23,444.85,13107050,
MSFT.O,2024-07-24,428.9,26805800,
MSFT.O,2024-07-25,418.4,29943795,
MSFT.O,2024-07-26,425.27,23583839,
MSFT.O,2024-07-29,426.73,15125836,
MSFT.O,2024-07-30,422.92,32687578,
MSFT.O,2024-07-31,418.35,42891366,
MSFT.O,2024-08-01,417.11,30296400,
MSFT.O,2024-08-02,408.49,29437900,
MSFT.O,2024-08-05,395.15,40709238,
MSFT.O,2024-08-06,399.61,24946525,
MSFT.O,2024-08-07,398.43,20650906,
MSFT.O,2024-08-08,402.69,20203030,
MSFT.O,2024-08-09,406.02,19276666,
MSFT.O,2024-08-12,406.81,16762883,
MSFT.O,2024-08-13,414.01,19414271,
MSFT.O,2024-08-14,416.86,18266980,
MSFT.O,2024-08-15,421.03,20752144,
MSFT.O,2024-08-16,418.47,22775593,
MSFT.O,2024-08-19,421.53,15233957,
MSFT.O,2024-08-20,424.8,16387581,
MSFT.O,2024-08-21,424.14,16067298,
MSFT.O,2024-08-22,415.55,19361901,
MSFT.O,2024-08-23,416.79,18493784,
MSFT.O,2024-08-26,413.49,13152830,
MSFT.O,2024-08-27,413.84,13492911,
MSFT.O,2024-08-28,410.6,14882660,
MSFT.O,2024-08-29,413.12,17045241,
MSFT.O,2024-08-30,417.14,24308324,
MSFT.O,2024-09-03,409.44,20313603,
MSFT.O,2024-09-04,408.9,15135806,
MSFT.O,2024-09-05,408.39,14195516,
MSFT.O,2024-09-06,401.7,19609526,
MSFT.O,2024-09-09,405.72,15295134,
MSFT.O,2024-09-10,414.2,19594287,
MSFT.O,2024-09-11,423.04,19266923,
MSFT.O,2024-09-12,427.0,17418759,
MSFT.O,2024-09-13,430.59,15874555,
MSFT.O,2024-09-16,431.34,13834697,
MSFT.O,2024-09-17,435.15,18874231,
MSFT.O,2024-09-18,430.81,18898042,
MSFT.O,2024-09-19,438.69,21706559,
MSFT.O,2024-09-20,435.27,55167106,
MSFT.O,2024-09-23,433.51,15128891,
MSFT.O,2024-09-24,429.17,17015754,
MSFT.O,2024-09-25,432.11,13396364,
MSFT.O,2024-09-26,431.31,14492044,
MSFT.O,2024-09-27,428.02,14896131,
MSFT.O,2024-09-30,430.3,16854606,
MSFT.O,2024-10-01,420.69,19092945,
MSFT.O,2024-10-02,417.13,16582257,
MSFT.O,2024-10-03,416.54,13686421,
MSFT.O,2024-10-04,416.06,19190913,
MSFT.O,2024-10-07,409.54,20919761,
MSFT.O,2024-10-08,414.71,19229261,
MSFT.O,2024-10-09,417.46,14974257,
MSFT.O,2024-10-10,415.84,13848376,
MSFT.O,2024-10-11,416.32,14144944,
MSFT.O,2024-10-14,419.14,16653086,
MSFT.O,2024-10-15,418.74,18900201,
MSFT.O,2024-10-16,416.12,15508932,
MSFT.O,2024-10-17,416.72,14820004,
MSFT.O,2024-10-18,418.16,17145317,
MSFT.O,2024-10-21,418.78,14206115,
MSFT.O,2024-10-22,427.51,25482197,
MSFT.O,2024-10-23,424.6,19654379,
MSFT.O,2024-10-24,424.73,13581631,
MSFT.O,2024-10-25,428.15,16899064,
MSFT.O,2024-10-28,426.59,14882444,
MSFT.O,2024-10-29,431.95,17644080,
MSFT.O,2024-10-30,432.53,29749149,
MSFT.O,2024-10-31,406.35,53970981,
MSFT.O,2024-11-01,410.37,24230442,
MSFT.O,2024-11-04,408.46,19672286,
MSFT.O,2024-11-05,411.46,17626011,
MSFT.O,2024-11-06,420.18,26681842,
MSFT.O,2024-11-07,425.43,19901782,
MSFT.O,2024-11-08,422.54,16891414,
MSFT.O,2024-11-11,418.01,24503321,
MSFT.O,2024-11-12,423.03,19401204,
MSFT.O,2024-11-13,425.2,21502185,
MSFT.O,2024-11-14,426.89,30246881,
